"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.6401223992","1314.67067020404","757.223548505358","550.015542609224","519.857581188288","578.344609852583","689.05944138472","807.032285752352","851.52595816837","673.54343867503","749.908534993961","801.990413888373","853.516453713318","1010.0079801313","1305.04748557208","1642.76093756395","1996.05712927664","2635.35388202963","3324.73587905411","2822.66743023352","3233.29594347421","4021.74330617286","4421.81824228013","4623.74572473419","4739.18833846421","4014.18594419329","4062.16988757379","4357.00093554628","4722.0424231414","4696.15058555612","4255.74299321254","5023.27437961979",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","176.095648379861","183.220663244356","189.852560017161","206.565574023077","226.576967001212","262.301118934849","265.104873570427","212.608051995678","198.013788096128","227.356232435115","249.949864039294","265.357347881173","225.528909889931","255.830918237583","291.805228934167","275.234889195091","263.131854457799","294.621934314009","328.084092596074","349.109185543003","374.642735242711","345.734499660551","320.699411564957","312.479521565905","330.693958588397","329.953555051631","409.943673547303","354.615638407998","354.27722264702","348.897708410335","381.250837573773","416.357387573226","394.907037299072","358.470760447565","319.500458689222","370.731368016014","388.644968786731","377.233058048373","399.737407504915","402.536317922518","253.389128238287","263.171978395562","297.053343140232","357.833120475132","405.422648152147","477.60584133816","884.941312734753","1047.22076256788","1178.92786830433","1043.9804678131","1258.94923018324","1501.08385003017","1536.59184802508","2282.34990530706","1942.90509974861","1711.29066611485","1900.40593746601","1998.73797992081","2180.04157022729","2167.91158941087","2176.57945945697","2363.29929621422",
"Gibraltar","GIB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","351.799160124579","350.733088001229","398.900146370874","396.343487745735","419.686784901745","455.740532936423","480.756264016149","465.377727018743","465.855226081146","494.582071897826","503.5676677908","482.442184805233","448.965314147432","423.40381085239","359.286673514741","335.014298551044","343.934585592782","392.879834305685","405.696050720588","321.338636176284","452.2761597158","657.993474435696","712.099416689035","670.261258794354","667.281604343068","644.50254459569","707.967680829951","757.692269162995","774.569037046568","756.425594058563","720.473253567737","843.464278862423","944.417266210548","1043.8998820932","1073.65933709951","1189.17599946631",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","93.7192846655551","96.2529026242081","82.461336490435","87.9306087757175","98.9101012601644","102.382635440346","105.541393937331","130.19832433715","161.030239268723","187.927607726259","177.544759851852","211.822428879801","255.339423815325","297.939858802815","335.493189249693","294.495017519571","281.217454182655","268.296241241813","215.008768123528","263.710195700147","208.830580425073","238.795476878595","277.542524101176","284.195856984002","304.707378633962","637.09403413915","633.681580215791","646.269564007316","619.042072594049","632.768843253997","663.167073390534","610.197055535572","619.593039488998","583.404255988526","544.622025851887","464.638392151758","379.862894664105","310.957155570228","596.628948746453","618.960528260386","615.974477038703","725.09324687688","857.856307095633","772.123803641988","796.630520987496","705.477974263661","686.558285433815","647.385300507399","561.649123155962","611.671334233568","640.676678884585","632.001146190196","683.324363124911","722.874793145171","704.029916035493","772.152395143237",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","133.071689189936","132.110891549799","147.164742956899","148.166102105155","158.40142812964","165.221281701902","160.319434942536","153.995519892343","154.428471348895","144.277219678046","133.083449060455","183.124075777785","192.776439797954","187.504199164958","156.259690850486","159.824653953","142.459123345846","187.241344334255","174.384061074383","222.431999163442","250.589846359037","258.740073078707","221.246024797132","224.157422214094","216.241159509192","227.320015429519","237.084719515369","231.022938947714","174.362470238443","186.035226453739","301.495561232743","312.253563675719","324.969912433735","362.906175648699","394.995822138113","425.471858600051","418.902098982343","480.438620708702","583.26836011893","543.562496226161","542.284059816737","683.534513296715","598.572671326768","616.159958468139","605.122583085693","585.957010585942","642.666406419137","718.2457991071","781.644309083979","730.611448705215","710.258138543444","795.118569260485",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","32.8759647309217","38.3017869123693","44.0103284589378","219.47843575924","229.207640033564","234.512140883211","214.110158453296","210.840701422362","209.277116850747","208.195346581519","214.267650325541","272.448337238163","324.065634769544","368.194969280867","375.55452876076","383.184721165859","","","179.261123623496","123.69564857953","140.287918684868","131.976982359418","140.563176599027","164.170223108424","192.328247252027","225.055025151427","232.941824695662","196.83772932599","240.832665408648","229.551626799316","268.697483824239","261.51188336789","186.682398653916","252.975297387051","399.028167175202","730.448749895763","588.641583140383","948.229598488773","1527.05637771592","2031.41938636331","2395.84511947529","3146.51857534028","5337.61438929676","9502.85881614782","11140.1901650513","13776.9033327262","19849.7177669705","14398.770485777","14905.5134317271","18659.4170544306","18756.4264233373","17644.5951619429","16804.9259482413","9788.98377058219","8035.30786982776","8410.39725012272","8719.18621660567","7317.39018853546","6327.59901151363","7506.66752306086",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","520.322744310383","590.780054812393","617.057757690519","695.228624389878","783.705880998279","899.281238912995","997.430467475556","1068.11455622703","1154.43853055613","1324.05898884761","1494.38798449137","1652.32595586747","1899.67578389335","2502.81474512238","2828.74855899504","3153.23577562809","3390.54497596312","3886.37445146759","4694.6337817198","5705.94937054811","5893.66189269128","5380.26761963211","5579.23461523759","5019.87877056877","4852.56566737719","4813.71120474694","5656.50533164528","6564.88442712193","7598.02800548468","7846.67812242278","9600.18523506603","10188.3697801238","11176.4584190614","10401.9830146096","11091.2838472779","12959.3242908115","13749.1151120679","13427.8325055002","13472.1376092623","13249.6633239242","12072.9293569196","12549.036894906","14177.5721592705","18518.3788387396","21995.477943746","22560.1472939077","24821.9367451879","28863.9732885018","32127.9831943287","29828.7560245271","26716.6488260274","25483.8825644931","21912.9982879517","21787.7877636035","21616.7100094908","18083.8779056547","17923.9668134716","18582.0893411631","19756.990456255","19144.284387556","17658.9473011192","20192.5963039061",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","742.190775209804","921.839729219988","1073.52178893999","1169.36731096224","1214.55040735218","1299.39285640293","1342.50946985773","1460.91379811621","1667.67872241077","1859.29175059313","2137.29330937315","2366.48601483528","2694.18328451002","2807.74544370817","3014.87488611328","3069.67977478666","3032.23146217871","3151.10216541779","3288.22331845588","3499.52734910673","3715.72059036649","4198.71556113552","4512.22461801644","4840.68406406257","4821.78499467448","4992.44140704535","5435.15180621121","5470.60331451653","6308.66504213503","6295.28117153806","6790.63408004111","7343.44526962639","6810.44031784436","6760.96124360315","6775.7525011393","6900.77178600369","7205.26838352312","7726.40965652867","8379.62184743156","8849.51353500776","9309.23066697663","9574.27987254478","9887.92074235834","8437.56673228706","9010.57224466261",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27643678161","1876.50323874687","2196.71171134534","2860.28057640115","3432.70603291276","4257.949711754","4844.67632927424","5713.95491904992","7235.54974098321","8480.69482681448","9483.17307607343","8544.05832861263","7813.69066733532","7988.170958612","7198.70224749384","7760.82840448295","11271.3214290252","14554.3875384826","16398.0110939363","16813.6839491482","18326.8051234609","18315.1963031585","18768.9301437197","16797.4588562842","18123.9630348205","21665.7018983672","21422.3575434047","19145.4960362523","20496.661371851","20170.4384160027","19004.1072910304","19275.4733376066","20652.8783287878","27459.7627839484","32023.4522076237","32489.7819085278","35458.1231210482","39780.9514445753","44367.0556497873","44918.5648770756","43988.3324931946","47186.9814680048","45936.7659516989","47535.5899453685","50484.9275739023","44536.4013080999","48181.874188064","50766.5994182748","54545.2999786248","53256.2440862119","54571.2091605745","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.756171165062","253.227290034998","261.179133806117","280.096636444858","279.930464500156","278.828138481721","283.192724592174","287.968047136813","310.661745203358","322.437529369749","349.024975633327","355.090371107723","367.118881140873","438.544851160696","527.417696811971","594.651803552057","696.222015275002","854.636643380983","925.12574446591","1027.08369602514","1143.44040197691","1217.26402049105","1200.24923382046","1212.71655867236","1234.7026407121","1233.08094396302","892.292906492455","850.218512067165","915.398065335962","955.113460863361","845.306962105181","1011.75496628105","1093.96290835701","1164.374025081","1293.47019794619","1424.68254256258","1487.60765839974","1649.00160206099","1755.84958223191","1619.51073552531","1664.29895827045","1550.36036555447","1682.99450068936","1737.87928692973","1859.098363351","2068.50012859333","2251.08796275499","2490.74912665208","2802.46196190125","2651.81712283814","2852.54732650116","3228.0457411296","3355.03691881272","3522.77370621475","3779.64233613025","3994.63691288475","4173.30166619474","4454.04814983548","4485.73125489372","4647.69334663252","4604.57667897864","5025.5422907779",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20878.059583054","21844.110536463","23590.8880271213","25621.845162075","25735.5396994079","26686.8168217379","28277.432083776","29335.2776765099","30011.2185803948","30087.7155914011","31642.1462570316","32318.8908975541","33483.9414359299","34522.3779304433","35052.8079075238","35663.0250406273","35902.725903793","37752.633077142","34780.8616624614","35904.8635462723",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","297.584307778571","315.748213570416","322.317690056933","283.157756113247","306.268154747138","327.949859225827","344.830736267723","370.596670224209","334.967713340536","358.231345889392","379.717579732893","395.081131356597","395.267761755572","420.690975793632","588.252619224517","663.624333302038","603.063089125782","590.876016906189","659.73726563181","684.896485651054","775.145982399868","731.521544753731","618.234849718908","628.662558947821","563.953166998697","586.910045922551","656.663482403415","464.304126114991","545.586380117345","504.424097460718","530.817521363669","468.398022314546","501.441804524053","607.74634327925","721.603389519806","826.973370523572","936.084325729761","991.95855140423","948.240422744595","916.546380750613","938.893297983287","937.298157332009","955.030210470206","976.993429588339","1036.01987731035","1085.78488650781","3138.08272642719","3609.90792061468","4011.38755365136","4213.81622922287","4589.87324147321","4960.00472639074","5461.39096662381","5576.24930990457","5495.37619674792","5668.42976474423","5905.38019563205","6220.97856820609","6094.90885870963","6477.29672607993","6863.07434593017","9998.54431136155",
